data_czas,tura,korelacja_id,faza,nacja,kategoria_akcji,jednostka_glowna,jednostki_wspierajace,zlozonsc_akcji,wymagana_koordynacja,typ_formacji,przewaga_terenu,oczekiwana_reakcja_wroga,wskazniki_sukcesu,czas_wykonania_ms,liczba_mikro_decyzji,wspolpraca_jednostek,innowacja_taktyczna,ograniczenie_ryzyka,plan_awaryjny_gotowy,budzet_resupply_dostepny,wydane_pe_resupply,pe_na_paliwo,pe_na_cv,paliwo_przed,paliwo_po,cv_przed,cv_po,globalne_pe_pozostalo,calkowita_potrzeba_resupply,typ_akcji,status_walidacji,kod_bledu,zgodnosc_z_regulami,id_jednostki,id_celu,z_hex_q,z_hex_r,do_hex_q,do_hex_r,stosunek_sil,prog,decyzja,powod,najblizszy_osiagalny_dystans,najblizszy_osiagalny_hex_q,najblizszy_osiagalny_hex_r,podpowiedz_przeszkody,prog_dostosowany,powod_resupply
2025-09-19 23:10:47,,N/A,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 8 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 8 | BUDGET_AVAILABLE: 46 | UNITS_REQUIRING_HELP: 6,,N/A,N/A,N/A,N/A,N/A,46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_detailed,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A,46,1,1,0,1,2,11,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,near_target_critical
2025-09-19 23:10:47,,N/A,,Polska,resupply_detailed,P_Batalion__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=14 | AFTER: fuel=2 combat=14,,N/A,N/A,N/A,N/A,N/A,46,1,1,0,1,2,14,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_detailed,P_Pluton__3_Pu_k_Piechoty_20250913214024,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A,46,1,1,0,1,2,8,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_detailed,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A,46,1,1,0,2,3,6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_detailed,P_Pluton__3_Kompania_Grenadier_w,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A,46,1,1,0,1,2,8,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_detailed,K_Pluton__3_Oddzia_Jazdy,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A,46,1,1,0,2,3,6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_summary,RESUPPLY_SUMMARY,N/A,N/A,N/A,N/A,N/A,N/A,SUMMARY PRE_RAID_OPTIMIZATION | PE_SPENT_TOTAL: 6 | PE_REMAINING: 52,,N/A,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 6 | UNITS_RESUPPLIED: 6/6 | BUDGET_ALLOCATED: 46 | PE_REMAINING: 52,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,20,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,P_Kompania__3_Batalion_Strzelc_w,N/A,34,11,36,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,second_move,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,30.0,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,0,25,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,P_Batalion__3_Pu_k_Piechoty,N/A,33,12,34,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,second_move,P_Batalion__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,25,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,P_Pluton__3_Pu_k_Piechoty_20250913214024,N/A,36,15,34,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,second_move,P_Pluton__3_Pu_k_Piechoty_20250913214024,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,0,20,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,36,12,39,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,second_move,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,25,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,P_Pluton__3_Kompania_Grenadier_w,N/A,32,17,30,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,second_move,P_Pluton__3_Kompania_Grenadier_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,0,20,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,K_Pluton__3_Oddzia_Jazdy,N/A,30,16,33,16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,second_move,K_Pluton__3_Oddzia_Jazdy,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 8 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 8 | BUDGET_AVAILABLE: 41 | UNITS_REQUIRING_HELP: 6,,N/A,N/A,N/A,N/A,N/A,41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_detailed,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A,41,1,1,0,1,2,11,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_detailed,P_Batalion__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=14 | AFTER: fuel=2 combat=14,,N/A,N/A,N/A,N/A,N/A,41,1,1,0,1,2,14,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,near_target_critical
2025-09-19 23:10:47,,N/A,,Polska,resupply_detailed,P_Pluton__3_Pu_k_Piechoty_20250913214024,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A,41,1,1,0,1,2,8,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_detailed,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A,41,1,1,0,2,3,6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_detailed,P_Pluton__3_Kompania_Grenadier_w,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A,41,1,1,0,1,2,8,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_detailed,K_Pluton__3_Oddzia_Jazdy,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A,41,1,1,0,2,3,6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_summary,RESUPPLY_SUMMARY,N/A,N/A,N/A,N/A,N/A,N/A,SUMMARY PRE_RAID_OPTIMIZATION | PE_SPENT_TOTAL: 6 | PE_REMAINING: 46,,N/A,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 6 | UNITS_RESUPPLIED: 6/6 | BUDGET_ALLOCATED: 41 | PE_REMAINING: 46,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,20,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,P_Kompania__3_Batalion_Strzelc_w,N/A,36,11,38,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,second_move,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,25,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,P_Batalion__3_Pu_k_Piechoty,N/A,34,11,36,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,second_move,P_Batalion__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,25,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,P_Pluton__3_Pu_k_Piechoty_20250913214024,N/A,34,15,36,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,second_move,P_Pluton__3_Pu_k_Piechoty_20250913214024,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,0,25,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,39,12,36,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,second_move,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,25,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,P_Pluton__3_Kompania_Grenadier_w,N/A,30,17,32,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,second_move,P_Pluton__3_Kompania_Grenadier_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,0,20,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,K_Pluton__3_Oddzia_Jazdy,N/A,33,16,30,16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,second_move,K_Pluton__3_Oddzia_Jazdy,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:10:47,,N/A,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 8 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 8 | BUDGET_AVAILABLE: 36 | UNITS_REQUIRING_HELP: 6,,N/A,N/A,N/A,N/A,N/A,36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
